avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,seed,success_count,success_rate,total_steps,update
1.5153,-1.0400000000000005,0,-1.0400000000000005,0,0,barnes_group,-0.0013523710270722706,0,0.2262,28,9,1738,0,0.0,2688,20
1.5154,-0.9600000000000005,0,-0.9600000000000005,0,0,barnes_group,0.03644743810097376,0,0.225,35,9,1738,0,0.0,2816,21
1.3259,-0.8800000000000006,0,-0.8800000000000006,0,0,barnes_group,-0.03621726855635643,0,0.2239,25,9,1738,0,0.0,2944,22
1.3978,-0.7700000000000005,0,-0.7700000000000005,0,0,barnes_group,-0.06908983116348584,0,0.2228,22,9,1738,0,0.0,3072,23
1.3548,-0.6600000000000004,0,-0.6600000000000004,0,0,barnes_group,-0.03444496914744377,0,0.2217,28,9,1738,0,0.0,3200,24
1.3472,-0.7100000000000004,0,-0.7100000000000004,0,0,barnes_group,0.05387095361948013,0,0.2206,27,9,1738,0,0.0,3328,25
1.2494,-0.7100000000000004,0,-0.7100000000000004,0,0,barnes_group,-0.007544532418251038,0,0.2195,30,9,1738,0,0.0,3456,26
1.3256,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.08738011742631595,0,0.2184,36,9,1738,0,0.0,3584,27
1.169,-0.8000000000000005,0,-0.8000000000000005,0,0,barnes_group,0.05552932247519493,0,0.2173,36,9,1738,0,0.0,3712,28
1.2403,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.059562367697556816,0,0.2162,25,9,1738,0,0.0,3840,29
1.1919,-0.8100000000000005,0,-0.8100000000000005,0,0,barnes_group,0.020205819358428318,0,0.2151,22,9,1738,0,0.0,3968,30
1.372,-0.8800000000000006,0,-0.8800000000000006,0,0,barnes_group,0.035747465988000236,0,0.214,33,9,1738,0,0.0,4096,31
1.3902,-0.9200000000000006,0,-0.9200000000000006,0,0,barnes_group,-0.0516706978281339,0,0.213,27,9,1738,0,0.0,4224,32
1.3837,-0.9400000000000006,0,-0.9400000000000006,0,0,barnes_group,-0.01868976280093193,0,0.2119,30,9,1738,0,0.0,4352,33
1.409,-0.7700000000000005,0,-0.7700000000000005,0,0,barnes_group,-0.04103613644838333,0,0.2108,35,9,1738,0,0.0,4480,34
1.1213,-0.9300000000000006,0,-0.9300000000000006,0,0,barnes_group,0.069609930117925,0,0.2098,24,9,1738,0,0.0,4608,35
1.0659,-0.9100000000000006,0,-0.9100000000000006,0,0,barnes_group,-0.003090077390273412,0,0.2087,30,9,1738,0,0.0,4736,36
1.0695,-0.9000000000000006,0,-0.9000000000000006,0,0,barnes_group,-0.01215501626332601,0,0.2077,22,9,1738,0,0.0,4864,37
1.1027,-0.8900000000000006,0,-0.8900000000000006,0,0,barnes_group,-0.03080034628510475,0,0.2066,29,9,1738,0,0.0,4992,38
1.2158,-0.8900000000000006,0,-0.8900000000000006,0,0,barnes_group,-0.039810530841350555,0,0.2056,21,9,1738,0,0.0,5120,39
1.3194,0.10999999999999958,35,0.10999999999999958,1,0,barnes_group,-0.007626502464214961,1,0.2046,25,9,1738,1,1.0,5248,40
1.2515,0.03999999999999938,35,0.03999999999999938,1,0,barnes_group,-0.024702283243338268,1,0.2036,26,9,1738,1,1.0,5376,41
1.2567,0.03999999999999948,35,0.03999999999999948,1,0,barnes_group,0.08597040052215259,1,0.2025,25,9,1738,1,1.0,5504,42
1.3428,-1.0700000000000007,0,-1.0700000000000007,0,0,barnes_group,0.03107418368260066,0,0.2015,25,9,1738,0,0.0,5632,43
1.3789,0.8200000000000012,35,4.920000000000007,6,0,barnes_group,0.09792608643571536,6,0.2005,35,9,1738,6,1.0,5760,44
1.2446,-0.05000000000000056,35,-0.05000000000000056,1,0,barnes_group,0.11816365520159404,1,0.1995,23,9,1738,1,1.0,5888,45
1.1517,0.6533333333333337,35,1.960000000000001,3,0,barnes_group,-0.030282892286777496,4,0.1985,14,9,1738,3,1.0,6016,46
1.1964,0.11999999999999945,35,0.11999999999999945,1,0,barnes_group,-0.016575103004773457,2,0.1975,28,9,1738,1,1.0,6144,47
1.2837,0.7525000000000003,35,3.010000000000001,4,0,barnes_group,-0.02469083418448766,4,0.1965,23,9,1738,4,1.0,6272,48
1.3564,0.8666666666666685,35,7.800000000000016,9,0,barnes_group,-0.005086724956830342,11,0.1956,26,9,1738,9,1.0,6400,49
1.2543,0.8650000000000013,35,6.920000000000011,8,0,barnes_group,-0.0836631606022517,9,0.1946,21,9,1738,8,1.0,6528,50
1.2331,0.8400000000000011,35,5.880000000000008,7,0,barnes_group,-0.013229269534349442,8,0.1936,19,9,1738,7,1.0,6656,51
1.1548,0.8585714285714291,35,6.010000000000003,7,0,barnes_group,0.0569336066643397,9,0.1926,38,9,1738,7,1.0,6784,52
1.4279,0.583333333333333,35,1.7499999999999991,3,0,barnes_group,-0.040032315999269485,3,0.1917,20,9,1738,3,1.0,6912,53
1.4367,0.8071428571428593,35,5.650000000000015,7,0,barnes_group,0.020874408384164173,7,0.1907,28,9,1738,7,1.0,7040,54
1.4796,-0.34000000000000097,35,-0.34000000000000097,1,0,barnes_group,-0.00651729479432106,2,0.1898,34,9,1738,1,1.0,7168,55
1.4723,0.5433333333333329,35,1.6299999999999988,3,0,barnes_group,0.042755539218584694,3,0.1888,28,9,1738,3,1.0,7296,56
1.4608,0.6749999999999998,35,2.6999999999999993,4,0,barnes_group,-0.02557912717262904,6,0.1879,30,9,1738,4,1.0,7424,57
